individual_iri,relative_path
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102467,Data/PaddyDoctor/downy_mildew/102467.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102468,Data/PaddyDoctor/downy_mildew/102468.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102487,Data/PaddyDoctor/downy_mildew/102487.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102498,Data/PaddyDoctor/downy_mildew/102498.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102501,Data/PaddyDoctor/downy_mildew/102501.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102508,Data/PaddyDoctor/downy_mildew/102508.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102521,Data/PaddyDoctor/downy_mildew/102521.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102541,Data/PaddyDoctor/downy_mildew/102541.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102551,Data/PaddyDoctor/downy_mildew/102551.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102625,Data/PaddyDoctor/downy_mildew/102625.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102634,Data/PaddyDoctor/downy_mildew/102634.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102640,Data/PaddyDoctor/downy_mildew/102640.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102675,Data/PaddyDoctor/downy_mildew/102675.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102681,Data/PaddyDoctor/downy_mildew/102681.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102686,Data/PaddyDoctor/downy_mildew/102686.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102704,Data/PaddyDoctor/downy_mildew/102704.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102753,Data/PaddyDoctor/downy_mildew/102753.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102762,Data/PaddyDoctor/downy_mildew/102762.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102779,Data/PaddyDoctor/downy_mildew/102779.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102797,Data/PaddyDoctor/downy_mildew/102797.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102801,Data/PaddyDoctor/downy_mildew/102801.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102803,Data/PaddyDoctor/downy_mildew/102803.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102823,Data/PaddyDoctor/downy_mildew/102823.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102833,Data/PaddyDoctor/downy_mildew/102833.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102837,Data/PaddyDoctor/downy_mildew/102837.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102847,Data/PaddyDoctor/downy_mildew/102847.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102851,Data/PaddyDoctor/downy_mildew/102851.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102867,Data/PaddyDoctor/downy_mildew/102867.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102882,Data/PaddyDoctor/downy_mildew/102882.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102910,Data/PaddyDoctor/downy_mildew/102910.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102925,Data/PaddyDoctor/downy_mildew/102925.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102960,Data/PaddyDoctor/downy_mildew/102960.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102980,Data/PaddyDoctor/downy_mildew/102980.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103008,Data/PaddyDoctor/downy_mildew/103008.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103019,Data/PaddyDoctor/downy_mildew/103019.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103021,Data/PaddyDoctor/downy_mildew/103021.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103052,Data/PaddyDoctor/downy_mildew/103052.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103086,Data/PaddyDoctor/downy_mildew/103086.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103100,Data/PaddyDoctor/downy_mildew/103100.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103130,Data/PaddyDoctor/downy_mildew/103130.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103135,Data/PaddyDoctor/downy_mildew/103135.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103140,Data/PaddyDoctor/downy_mildew/103140.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103151,Data/PaddyDoctor/downy_mildew/103151.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103157,Data/PaddyDoctor/downy_mildew/103157.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103163,Data/PaddyDoctor/downy_mildew/103163.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103188,Data/PaddyDoctor/downy_mildew/103188.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103218,Data/PaddyDoctor/downy_mildew/103218.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103247,Data/PaddyDoctor/downy_mildew/103247.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103250,Data/PaddyDoctor/downy_mildew/103250.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103254,Data/PaddyDoctor/downy_mildew/103254.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103260,Data/PaddyDoctor/downy_mildew/103260.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103261,Data/PaddyDoctor/downy_mildew/103261.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103269,Data/PaddyDoctor/downy_mildew/103269.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103291,Data/PaddyDoctor/downy_mildew/103291.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103312,Data/PaddyDoctor/downy_mildew/103312.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103320,Data/PaddyDoctor/downy_mildew/103320.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103359,Data/PaddyDoctor/downy_mildew/103359.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103367,Data/PaddyDoctor/downy_mildew/103367.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103369,Data/PaddyDoctor/downy_mildew/103369.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103384,Data/PaddyDoctor/downy_mildew/103384.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103402,Data/PaddyDoctor/downy_mildew/103402.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103410,Data/PaddyDoctor/downy_mildew/103410.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103467,Data/PaddyDoctor/downy_mildew/103467.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103468,Data/PaddyDoctor/downy_mildew/103468.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103471,Data/PaddyDoctor/downy_mildew/103471.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103481,Data/PaddyDoctor/downy_mildew/103481.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103507,Data/PaddyDoctor/downy_mildew/103507.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103520,Data/PaddyDoctor/downy_mildew/103520.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103540,Data/PaddyDoctor/downy_mildew/103540.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103542,Data/PaddyDoctor/downy_mildew/103542.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103557,Data/PaddyDoctor/downy_mildew/103557.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103572,Data/PaddyDoctor/downy_mildew/103572.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103614,Data/PaddyDoctor/downy_mildew/103614.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103660,Data/PaddyDoctor/downy_mildew/103660.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103666,Data/PaddyDoctor/downy_mildew/103666.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103672,Data/PaddyDoctor/downy_mildew/103672.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103680,Data/PaddyDoctor/downy_mildew/103680.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103682,Data/PaddyDoctor/downy_mildew/103682.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103690,Data/PaddyDoctor/downy_mildew/103690.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103694,Data/PaddyDoctor/downy_mildew/103694.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103775,Data/PaddyDoctor/downy_mildew/103775.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103804,Data/PaddyDoctor/downy_mildew/103804.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103818,Data/PaddyDoctor/downy_mildew/103818.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103822,Data/PaddyDoctor/downy_mildew/103822.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103842,Data/PaddyDoctor/downy_mildew/103842.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103850,Data/PaddyDoctor/downy_mildew/103850.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103856,Data/PaddyDoctor/downy_mildew/103856.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103882,Data/PaddyDoctor/downy_mildew/103882.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103886,Data/PaddyDoctor/downy_mildew/103886.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103900,Data/PaddyDoctor/downy_mildew/103900.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103933,Data/PaddyDoctor/downy_mildew/103933.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103940,Data/PaddyDoctor/downy_mildew/103940.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103973,Data/PaddyDoctor/downy_mildew/103973.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103984,Data/PaddyDoctor/downy_mildew/103984.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103989,Data/PaddyDoctor/downy_mildew/103989.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103994,Data/PaddyDoctor/downy_mildew/103994.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104000,Data/PaddyDoctor/downy_mildew/104000.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104062,Data/PaddyDoctor/downy_mildew/104062.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104079,Data/PaddyDoctor/downy_mildew/104079.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104095,Data/PaddyDoctor/downy_mildew/104095.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104098,Data/PaddyDoctor/downy_mildew/104098.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104100,Data/PaddyDoctor/downy_mildew/104100.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104121,Data/PaddyDoctor/downy_mildew/104121.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104140,Data/PaddyDoctor/downy_mildew/104140.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104155,Data/PaddyDoctor/downy_mildew/104155.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104163,Data/PaddyDoctor/downy_mildew/104163.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104190,Data/PaddyDoctor/downy_mildew/104190.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104193,Data/PaddyDoctor/downy_mildew/104193.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104202,Data/PaddyDoctor/downy_mildew/104202.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104207,Data/PaddyDoctor/downy_mildew/104207.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104240,Data/PaddyDoctor/downy_mildew/104240.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104245,Data/PaddyDoctor/downy_mildew/104245.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104253,Data/PaddyDoctor/downy_mildew/104253.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104256,Data/PaddyDoctor/downy_mildew/104256.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104260,Data/PaddyDoctor/downy_mildew/104260.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104270,Data/PaddyDoctor/downy_mildew/104270.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104285,Data/PaddyDoctor/downy_mildew/104285.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104336,Data/PaddyDoctor/downy_mildew/104336.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104342,Data/PaddyDoctor/downy_mildew/104342.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104365,Data/PaddyDoctor/downy_mildew/104365.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104370,Data/PaddyDoctor/downy_mildew/104370.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104394,Data/PaddyDoctor/downy_mildew/104394.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104397,Data/PaddyDoctor/downy_mildew/104397.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104434,Data/PaddyDoctor/downy_mildew/104434.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104452,Data/PaddyDoctor/downy_mildew/104452.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104468,Data/PaddyDoctor/downy_mildew/104468.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104568,Data/PaddyDoctor/downy_mildew/104568.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104626,Data/PaddyDoctor/downy_mildew/104626.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104637,Data/PaddyDoctor/downy_mildew/104637.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104677,Data/PaddyDoctor/downy_mildew/104677.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104706,Data/PaddyDoctor/downy_mildew/104706.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104730,Data/PaddyDoctor/downy_mildew/104730.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104756,Data/PaddyDoctor/downy_mildew/104756.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104788,Data/PaddyDoctor/downy_mildew/104788.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104790,Data/PaddyDoctor/downy_mildew/104790.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104812,Data/PaddyDoctor/downy_mildew/104812.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104856,Data/PaddyDoctor/downy_mildew/104856.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104863,Data/PaddyDoctor/downy_mildew/104863.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104873,Data/PaddyDoctor/downy_mildew/104873.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104921,Data/PaddyDoctor/downy_mildew/104921.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104931,Data/PaddyDoctor/downy_mildew/104931.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105000,Data/PaddyDoctor/downy_mildew/105000.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105021,Data/PaddyDoctor/downy_mildew/105021.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105029,Data/PaddyDoctor/downy_mildew/105029.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105034,Data/PaddyDoctor/downy_mildew/105034.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105064,Data/PaddyDoctor/downy_mildew/105064.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105132,Data/PaddyDoctor/downy_mildew/105132.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105164,Data/PaddyDoctor/downy_mildew/105164.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105168,Data/PaddyDoctor/downy_mildew/105168.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105208,Data/PaddyDoctor/downy_mildew/105208.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105217,Data/PaddyDoctor/downy_mildew/105217.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105228,Data/PaddyDoctor/downy_mildew/105228.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105259,Data/PaddyDoctor/downy_mildew/105259.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105262,Data/PaddyDoctor/downy_mildew/105262.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105283,Data/PaddyDoctor/downy_mildew/105283.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105326,Data/PaddyDoctor/downy_mildew/105326.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105329,Data/PaddyDoctor/downy_mildew/105329.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105348,Data/PaddyDoctor/downy_mildew/105348.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105354,Data/PaddyDoctor/downy_mildew/105354.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105355,Data/PaddyDoctor/downy_mildew/105355.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105357,Data/PaddyDoctor/downy_mildew/105357.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105381,Data/PaddyDoctor/downy_mildew/105381.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105391,Data/PaddyDoctor/downy_mildew/105391.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105400,Data/PaddyDoctor/downy_mildew/105400.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105406,Data/PaddyDoctor/downy_mildew/105406.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105434,Data/PaddyDoctor/downy_mildew/105434.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105439,Data/PaddyDoctor/downy_mildew/105439.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105446,Data/PaddyDoctor/downy_mildew/105446.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105495,Data/PaddyDoctor/downy_mildew/105495.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105511,Data/PaddyDoctor/downy_mildew/105511.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105520,Data/PaddyDoctor/downy_mildew/105520.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105539,Data/PaddyDoctor/downy_mildew/105539.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105540,Data/PaddyDoctor/downy_mildew/105540.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105565,Data/PaddyDoctor/downy_mildew/105565.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105586,Data/PaddyDoctor/downy_mildew/105586.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105619,Data/PaddyDoctor/downy_mildew/105619.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105630,Data/PaddyDoctor/downy_mildew/105630.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105671,Data/PaddyDoctor/downy_mildew/105671.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105692,Data/PaddyDoctor/downy_mildew/105692.jpg
